tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
615f81c0c9d7437d495c89dd081b39e5e6135a11b12bedd446b15a7222e49337,2023-04-06T20:03:18.012000,sent,kaspa:qp33fwjudjds4mwmsrmwwpgceqzqcmy9kmtraddzhs62eyc90sg7cnte9nrw2,13740282154,
615f81c0c9d7437d495c89dd081b39e5e6135a11b12bedd446b15a7222e49337,2023-04-06T20:03:18.012000,sent,kaspa:qqxhfxvpzzg9vp4s92v6yhm04w55usawp8u0v6hsna7lxq2twjmlwryyxhqga,162807157394,
fbc6f2f6d95ef154f7bf6faa47bbbdd896b350ce22fa5957f9859336ace91da0,2023-04-06T17:12:22.017000,received,kaspa:qze8z4zvj9lzxvx2r9j7f9zfhkqnerzckypdch670eq65f0rramwsrrlx0ndu,176547449548,
