tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
a8ee450e6bcc6323ed598a7211e65a7d2a293ea6ba756d9d15ad944e1c6f77eb,2023-08-07T13:46:57.406000,sent,kaspa:qp56gcda0egwl0s32seame7smtsntcm6q45fttwt3u5xvvrajxgxqhr0upc00,200000000000,
a8ee450e6bcc6323ed598a7211e65a7d2a293ea6ba756d9d15ad944e1c6f77eb,2023-08-07T13:46:57.406000,sent,kaspa:qzuwysrk6t4v7e5493uhhsyp6apjle5clm52ehgy23wpzthdnhq8qwg70qfl0,119442222,
1709a8a37e56fef9d132c127d5b97d35dc14c888c871b638b18f1fd709488739,2023-08-05T17:40:45.268000,received,kaspa:qpwnc922h7pwvu9mcv0f7zqxt94muyndvwhh6aqr5g4nhlau4dgnv602d64jy,62841990000,
