tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
0e69ffa20b460eff440e8e172056fd23f68835109bf8f6a380646d99db583d67,2023-04-10T07:29:45.548000,sent,kaspa:qznjujrwpxam9x7usz32cyw0z4eyym9nww3qfkk7wnd4l95e8jh5jz46dwek5,20002268349,
0e69ffa20b460eff440e8e172056fd23f68835109bf8f6a380646d99db583d67,2023-04-10T07:29:45.548000,sent,kaspa:qrwd37z2efukhn53x6sm76f69wqa78kfyscsluy4eyhe758eearpy76jll06w,307244730772,
053174e8d7cce1d19659f3b1ba98b83905b26ba6296c7fb3d901a6eac64cc98d,2023-04-10T07:27:51.405000,received,kaspa:qq4mv9dnzpjl45pg8frymxl972ynha3xj7pa7cnh9zjhmutapwpu77f0faw96,327247009121,
