tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
a8e0f941c109b9d3c242d706343b294092b0d6f10c20096473432245ac8f7213,2023-04-21T13:53:22.933000,sent,kaspa:qp33fwjudjds4mwmsrmwwpgceqzqcmy9kmtraddzhs62eyc90sg7cnte9nrw2,14738566906,
a8e0f941c109b9d3c242d706343b294092b0d6f10c20096473432245ac8f7213,2023-04-21T13:53:22.933000,sent,kaspa:qrjxqeayjye3kcj276zfxldhc4lphk27ln3y4vyll09y679a02da670nwuqrr,202785524330,
b34d75281fafb0f0af492fb8fa1b7a0d5b6b3b7c4df7c08904171d89448b0c2d,2023-04-21T13:40:56.086000,received,kaspa:qz0fk5x9ewr02ut9da6p2dpss0w2hltlldcm96z4g9sgzmdlxv2mjhxqgfwy9,217524101236,
