tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
aed3a15ac608f63dee5fd3d0a932d985875fcd0eb1ca0c21374f7402debe261c,2023-01-18T04:41:40.529000,sent,kaspa:qragt994tp3vre2y63j7e785ys02xhjqe5cgy7787mtsg4e7wu7zctxnzx50v,105474399999,
aed3a15ac608f63dee5fd3d0a932d985875fcd0eb1ca0c21374f7402debe261c,2023-01-18T04:41:40.529000,sent,kaspa:qrugsukn4v2j50yv7efylnrhrskkg30frggypgymk6t62uzta57dj2ls3qzzs,7582933570001,
607b43819683c528948b779c5b53a3d5db78791598c39313985706a2b0d4aff4,2023-01-18T04:34:19.739000,received,kaspa:qzznggf64q97xhj6z3axltvr496fdw3zzhaztperfn7ycgt23kcjq4xsaaqfs,7688407980000,
