tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
48e4307a2b116b380a29a3d3cc12128624a79a938cd69bff4cdcda1c097b354e,2023-11-23T15:04:39.253000,sent,kaspa:qp56gcda0egwl0s32seame7smtsntcm6q45fttwt3u5xvvrajxgxqhr0upc00,69354897011,
1256597604187a61631d87c3a393097d1fd47fe7c8b9d47fd980207eaf2b7379,2023-11-19T07:22:32.332000,received,kaspa:qqdsdqqwvwkzxr3hx8m6fd8802lzrsl73s9797al74ew5kp9d3crw7w4un99f,632868950,
1256597604187a61631d87c3a393097d1fd47fe7c8b9d47fd980207eaf2b7379,2023-11-19T07:22:32.332000,received,kaspa:qrvesveyzd96eadqgkdhdu9lmwqmz5hq070028vwe2zhrkzkcfvazhklhhtqd,632868950,
