tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
68035cbb3685578c07609ece7b9ba7be2375b9f09db612b8ac7acadd134d1f70,2023-04-03T18:18:23.143000,sent,kaspa:qp33fwjudjds4mwmsrmwwpgceqzqcmy9kmtraddzhs62eyc90sg7cnte9nrw2,11838320749,
68035cbb3685578c07609ece7b9ba7be2375b9f09db612b8ac7acadd134d1f70,2023-04-03T18:18:23.143000,sent,kaspa:qqpkyd73rl70zcv5nvwkk86lsff5sxzwl6ahfr39s43rrw64apgqk3g2us84l,274981885935,
7d3bea5c1a48f00d9b01610d79d949d75dacddcf96d9c20482f307b292ebe3cd,2023-04-03T18:17:24.363000,received,kaspa:qp98809c4xyvjw36zgqyv3rvmxtm6y47pfmy8d867n6dg9vq47ku7h0uvu07j,286820216684,
