tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
b560997ba322547ca5e5e006b1c18fb055f4fa86cc6943454148760ef9f56934,2023-04-17T21:38:35.333000,sent,kaspa:qp33fwjudjds4mwmsrmwwpgceqzqcmy9kmtraddzhs62eyc90sg7cnte9nrw2,11426595461,
b560997ba322547ca5e5e006b1c18fb055f4fa86cc6943454148760ef9f56934,2023-04-17T21:38:35.333000,sent,kaspa:qzucjx959d9upy8xnl5x4tr40rsxusrpcepvrc0hw2vhd3zy20gqctjqhgf8k,104842542552,
3718f2e944e04486eedbac5a6ad5e2ab678bfd464ab539ce4cf3dd2eb5392f08,2023-04-17T20:33:18.399000,received,kaspa:qqmduu4kjgvy0mzsap9fygvd0qnhufl60jmdvl56x3kzhu60clnxusggae9nm,116269148013,
