tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
c67c455771f61919acbb4a29ba077998d2167fbc67b9b397c5c0e3fe99d8fba3,2023-04-08T22:17:27.030000,sent,kaspa:qznjujrwpxam9x7usz32cyw0z4eyym9nww3qfkk7wnd4l95e8jh5jz46dwek5,20477740525,
c67c455771f61919acbb4a29ba077998d2167fbc67b9b397c5c0e3fe99d8fba3,2023-04-08T22:17:27.030000,sent,kaspa:qpgpg8zq8tneckk5a78x039ltzvu09xrwadjgl4d5kfvuj9ykrvecdkcz0xsr,331629680530,
af9f6b0666fab6e5d275ff404f3ce5990889812e82578b74bd6aaca0de2d41f9,2023-04-08T22:15:52.388000,received,kaspa:qz8gv93kz8zdlmujqj8yvs47z8vaskd86f8jlax6uacw7390nwzhz5ypeqgrc,352107431055,
