tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
520e684510fc3c366957f56e420daec626032393a6ac6fab49fd4d54b467c4e0,2022-12-29T07:35:40.343000,sent,kaspa:qz902jgfdhp6akju6p2klmxc3w3kvr5threkp07yyzpzz7x2fal9jwdsm0l8x,437999947287,
520e684510fc3c366957f56e420daec626032393a6ac6fab49fd4d54b467c4e0,2022-12-29T07:35:40.343000,sent,kaspa:qqdetseg56cvm304qr7wgd7nyxunavehxvq0ma5kar3cppx6cp2js75ckua9a,8491641753,
b6ee150c39e6ae71c932a6f48e7bbeaf127914a016659e6afe3cc26f60b51fab,2022-11-04T19:22:51.109000,received,kaspa:qzuarxzlfd0fcj9e0vayk8ds0e7s8ja6k7t4nyj0p09wj0h0ykgy2lc9jq9nk,6046626021,
b6ee150c39e6ae71c932a6f48e7bbeaf127914a016659e6afe3cc26f60b51fab,2022-11-04T19:22:51.109000,received,kaspa:qrvsl5rhp4sjux5kwn3r7dz94ah8u24x9netd9zgtq32aqeerw7kj008wht5l,6046626021,
b6ee150c39e6ae71c932a6f48e7bbeaf127914a016659e6afe3cc26f60b51fab,2022-11-04T19:22:51.109000,received,kaspa:qrvsl5rhp4sjux5kwn3r7dz94ah8u24x9netd9zgtq32aqeerw7kj008wht5l,6046626021,
b6ee150c39e6ae71c932a6f48e7bbeaf127914a016659e6afe3cc26f60b51fab,2022-11-04T19:22:51.109000,received,kaspa:qrvsl5rhp4sjux5kwn3r7dz94ah8u24x9netd9zgtq32aqeerw7kj008wht5l,6046626021,
b6ee150c39e6ae71c932a6f48e7bbeaf127914a016659e6afe3cc26f60b51fab,2022-11-04T19:22:51.109000,received,kaspa:qrvsl5rhp4sjux5kwn3r7dz94ah8u24x9netd9zgtq32aqeerw7kj008wht5l,6046626021,
b6ee150c39e6ae71c932a6f48e7bbeaf127914a016659e6afe3cc26f60b51fab,2022-11-04T19:22:51.109000,received,kaspa:qrvsl5rhp4sjux5kwn3r7dz94ah8u24x9netd9zgtq32aqeerw7kj008wht5l,6046626021,
b6ee150c39e6ae71c932a6f48e7bbeaf127914a016659e6afe3cc26f60b51fab,2022-11-04T19:22:51.109000,received,kaspa:qrvsl5rhp4sjux5kwn3r7dz94ah8u24x9netd9zgtq32aqeerw7kj008wht5l,6046626021,
b6ee150c39e6ae71c932a6f48e7bbeaf127914a016659e6afe3cc26f60b51fab,2022-11-04T19:22:51.109000,received,kaspa:qrvsl5rhp4sjux5kwn3r7dz94ah8u24x9netd9zgtq32aqeerw7kj008wht5l,6046626021,
