tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
189f608c3045ea7b63b3dca2cd0b268fb0ae246f394894020ad98001c103f623,2025-03-28T13:36:47.966000,received,kaspa:qzptk8av4p5jmvdrnacrg36jxc2nhwmhcmu4093l8pcc93hxd3tj5f3eaxzqz,10015939453,
189f608c3045ea7b63b3dca2cd0b268fb0ae246f394894020ad98001c103f623,2025-03-28T13:36:47.966000,received,kaspa:qzptk8av4p5jmvdrnacrg36jxc2nhwmhcmu4093l8pcc93hxd3tj5f3eaxzqz,10015939453,
189f608c3045ea7b63b3dca2cd0b268fb0ae246f394894020ad98001c103f623,2025-03-28T13:36:47.966000,received,kaspa:qp9rv9jvx2kyf6wu4lupuruunq5zsuszyxs0dr3l89ej7wsgs48jqkewy6xtl,10015939453,
5ed30b59a07ec88915101862f1c20f9690df5db967919df0fca3fc74495264c2,2025-03-27T20:00:17.448000,sent,kaspa:qpzpfwcsqsxhxwup26r55fd0ghqlhyugz8cp6y3wxuddc02vcxtjg75pspnwz,89997772185,MEXC
5ed30b59a07ec88915101862f1c20f9690df5db967919df0fca3fc74495264c2,2025-03-27T20:00:17.448000,sent,kaspa:qpzpfwcsqsxhxwup26r55fd0ghqlhyugz8cp6y3wxuddc02vcxtjg75pspnwz,89997772185,MEXC
5ed30b59a07ec88915101862f1c20f9690df5db967919df0fca3fc74495264c2,2025-03-27T20:00:17.448000,sent,kaspa:qpzpfwcsqsxhxwup26r55fd0ghqlhyugz8cp6y3wxuddc02vcxtjg75pspnwz,89997772185,MEXC
5ed30b59a07ec88915101862f1c20f9690df5db967919df0fca3fc74495264c2,2025-03-27T20:00:17.448000,sent,kaspa:qpzpfwcsqsxhxwup26r55fd0ghqlhyugz8cp6y3wxuddc02vcxtjg75pspnwz,89997772185,MEXC
5ed30b59a07ec88915101862f1c20f9690df5db967919df0fca3fc74495264c2,2025-03-27T20:00:17.448000,sent,kaspa:qpzpfwcsqsxhxwup26r55fd0ghqlhyugz8cp6y3wxuddc02vcxtjg75pspnwz,89997772185,MEXC
5ed30b59a07ec88915101862f1c20f9690df5db967919df0fca3fc74495264c2,2025-03-27T20:00:17.448000,sent,kaspa:qpzpfwcsqsxhxwup26r55fd0ghqlhyugz8cp6y3wxuddc02vcxtjg75pspnwz,89997772185,MEXC
5ed30b59a07ec88915101862f1c20f9690df5db967919df0fca3fc74495264c2,2025-03-27T20:00:17.448000,sent,kaspa:qpzpfwcsqsxhxwup26r55fd0ghqlhyugz8cp6y3wxuddc02vcxtjg75pspnwz,89997772185,MEXC
5ed30b59a07ec88915101862f1c20f9690df5db967919df0fca3fc74495264c2,2025-03-27T20:00:17.448000,sent,kaspa:qpzpfwcsqsxhxwup26r55fd0ghqlhyugz8cp6y3wxuddc02vcxtjg75pspnwz,89997772185,MEXC
5ed30b59a07ec88915101862f1c20f9690df5db967919df0fca3fc74495264c2,2025-03-27T20:00:17.448000,sent,kaspa:qpzpfwcsqsxhxwup26r55fd0ghqlhyugz8cp6y3wxuddc02vcxtjg75pspnwz,89997772185,MEXC
