tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
e83a5253b33ced36a284e7bc8360795748d05db0e8349af68b3894ad52b6c524,2023-07-17T00:08:20.739000,sent,kaspa:qz3h6ydvqmtxe327tsdlksme6xuy65luapc32r0vdck78d3lpyqxgxp6mz5ty,5000091949766,
71d9542ca031686a67dfd67845b3e12aabb50d97576f3494a81949f0184f03ab,2023-02-24T19:55:50.661000,received,kaspa:qrsatq67p8eu8kkjp80tedanhulmpcxevsj8rawmxmy75kpn3vrtuqyg7447h,25927113341,
71d9542ca031686a67dfd67845b3e12aabb50d97576f3494a81949f0184f03ab,2023-02-24T19:55:50.661000,received,kaspa:qrrzeucwfetuty3qserqydw4z4ax9unxd23zwp7tndvg7cs3ls8dvwldeayv5,25927113341,
