tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
2e553e37a585492d12bed874116d153789b3c30c964a987e2ee74af92a32165d,2022-12-17T16:18:38.457000,sent,kaspa:qragt994tp3vre2y63j7e785ys02xhjqe5cgy7787mtsg4e7wu7zctxnzx50v,203500000000,
2e553e37a585492d12bed874116d153789b3c30c964a987e2ee74af92a32165d,2022-12-17T16:18:38.457000,sent,kaspa:qqanzgy07x26r57y230rx02ff4u2fdg8mcuyj9pdtndd63zuzhcx7y5lw752s,51262434,
2e553e37a585492d12bed874116d153789b3c30c964a987e2ee74af92a32165d,2022-12-17T16:18:38.457000,sent,kaspa:qragt994tp3vre2y63j7e785ys02xhjqe5cgy7787mtsg4e7wu7zctxnzx50v,203500000000,
2e553e37a585492d12bed874116d153789b3c30c964a987e2ee74af92a32165d,2022-12-17T16:18:38.457000,sent,kaspa:qqanzgy07x26r57y230rx02ff4u2fdg8mcuyj9pdtndd63zuzhcx7y5lw752s,51262434,
2e553e37a585492d12bed874116d153789b3c30c964a987e2ee74af92a32165d,2022-12-17T16:18:38.457000,sent,kaspa:qragt994tp3vre2y63j7e785ys02xhjqe5cgy7787mtsg4e7wu7zctxnzx50v,203500000000,
2e553e37a585492d12bed874116d153789b3c30c964a987e2ee74af92a32165d,2022-12-17T16:18:38.457000,sent,kaspa:qqanzgy07x26r57y230rx02ff4u2fdg8mcuyj9pdtndd63zuzhcx7y5lw752s,51262434,
acc112dee01528b0e9e930c96ab4c6faf41fa2f71d5b9604b800d62754ded592,2022-12-17T12:33:21.213000,received,kaspa:qrsatq67p8eu8kkjp80tedanhulmpcxevsj8rawmxmy75kpn3vrtuqyg7447h,10026716598,
9f33a84f6ebdb9a6e2c195462c2ecb8e70370707ca261cbb4c2af6010e86501c,2022-12-16T05:07:17.641000,received,kaspa:qrsatq67p8eu8kkjp80tedanhulmpcxevsj8rawmxmy75kpn3vrtuqyg7447h,10040366712,
25c18c58ebafcdecfa2b51fa45baa0ea54317302e2316291c215c5545ad4c4b0,2022-12-15T11:37:24.739000,received,kaspa:qrsatq67p8eu8kkjp80tedanhulmpcxevsj8rawmxmy75kpn3vrtuqyg7447h,10040974648,
25c18c58ebafcdecfa2b51fa45baa0ea54317302e2316291c215c5545ad4c4b0,2022-12-15T11:37:24.739000,received,kaspa:qrsatq67p8eu8kkjp80tedanhulmpcxevsj8rawmxmy75kpn3vrtuqyg7447h,10040974648,
c81c10be9ca379b85657581710806e2a98f49a6c7da305b818c2d28878816720,2022-12-14T18:54:46.698000,sent,kaspa:qrw5387v6wq5txl2xxn58qkzln8vqppnvva2ggy9tdczg7ufwggrydap55mmk,173443209998,
c81c10be9ca379b85657581710806e2a98f49a6c7da305b818c2d28878816720,2022-12-14T18:54:46.698000,sent,kaspa:qrw5387v6wq5txl2xxn58qkzln8vqppnvva2ggy9tdczg7ufwggrydap55mmk,173443209998,
c81c10be9ca379b85657581710806e2a98f49a6c7da305b818c2d28878816720,2022-12-14T18:54:46.698000,sent,kaspa:qrw5387v6wq5txl2xxn58qkzln8vqppnvva2ggy9tdczg7ufwggrydap55mmk,173443209998,
c81c10be9ca379b85657581710806e2a98f49a6c7da305b818c2d28878816720,2022-12-14T18:54:46.698000,sent,kaspa:qrw5387v6wq5txl2xxn58qkzln8vqppnvva2ggy9tdczg7ufwggrydap55mmk,173443209998,
c81c10be9ca379b85657581710806e2a98f49a6c7da305b818c2d28878816720,2022-12-14T18:54:46.698000,sent,kaspa:qrw5387v6wq5txl2xxn58qkzln8vqppnvva2ggy9tdczg7ufwggrydap55mmk,173443209998,
