tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
e83a5253b33ced36a284e7bc8360795748d05db0e8349af68b3894ad52b6c524,2023-07-17T00:08:20.739000,sent,kaspa:qz3h6ydvqmtxe327tsdlksme6xuy65luapc32r0vdck78d3lpyqxgxp6mz5ty,5000091949766,
14146600afd6f9ce08d83dbabe8c9472d967c8608ebe101ee42749011694db2d,2023-07-12T10:49:58.604000,received,kaspa:qrj3tvuwv43w57ftnaxggmaths36c0klqmdvd57qpwyhtng0amgmsx7zqsq8k,1404164930000,
14146600afd6f9ce08d83dbabe8c9472d967c8608ebe101ee42749011694db2d,2023-07-12T10:49:58.604000,received,kaspa:qrssl3hmv72mnee3v20xpnnjpwmyfnfnss9sk8qszgp5r4f09q3vcp3akjjuh,1404164930000,
