tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
be9edf62708a1b781c380727d57b6b215e22e700043730daa70067d15a286f82,2025-05-25T17:55:46.440000,sent,kaspa:qqd7j8vh6ak3vnrfuf7s646ge4usrm00hrqvmts6gm5wk7kew0m7vhlrnn2z2,1017922800,
be9edf62708a1b781c380727d57b6b215e22e700043730daa70067d15a286f82,2025-05-25T17:55:46.440000,sent,kaspa:qqd7j8vh6ak3vnrfuf7s646ge4usrm00hrqvmts6gm5wk7kew0m7vhlrnn2z2,1017922800,
b1f9639c05e2cc80445079247d60179ff56e63a55376f5989b9c0f7024c4b329,2025-05-25T11:55:27.513000,sent,kaspa:qqrdljxlw6uhvy93gyvglms39pgf9m7yqc00e0kvffdt9rks2uq5z92ugflz2,10234591920,
b1f9639c05e2cc80445079247d60179ff56e63a55376f5989b9c0f7024c4b329,2025-05-25T11:55:27.513000,sent,kaspa:qqrdljxlw6uhvy93gyvglms39pgf9m7yqc00e0kvffdt9rks2uq5z92ugflz2,10234591920,
b1f9639c05e2cc80445079247d60179ff56e63a55376f5989b9c0f7024c4b329,2025-05-25T11:55:27.513000,sent,kaspa:qqrdljxlw6uhvy93gyvglms39pgf9m7yqc00e0kvffdt9rks2uq5z92ugflz2,10234591920,
b1f9639c05e2cc80445079247d60179ff56e63a55376f5989b9c0f7024c4b329,2025-05-25T11:55:27.513000,sent,kaspa:qqrdljxlw6uhvy93gyvglms39pgf9m7yqc00e0kvffdt9rks2uq5z92ugflz2,10234591920,
b1f9639c05e2cc80445079247d60179ff56e63a55376f5989b9c0f7024c4b329,2025-05-25T11:55:27.513000,sent,kaspa:qqrdljxlw6uhvy93gyvglms39pgf9m7yqc00e0kvffdt9rks2uq5z92ugflz2,10234591920,
b1f9639c05e2cc80445079247d60179ff56e63a55376f5989b9c0f7024c4b329,2025-05-25T11:55:27.513000,sent,kaspa:qqrdljxlw6uhvy93gyvglms39pgf9m7yqc00e0kvffdt9rks2uq5z92ugflz2,10234591920,
b1f9639c05e2cc80445079247d60179ff56e63a55376f5989b9c0f7024c4b329,2025-05-25T11:55:27.513000,sent,kaspa:qqrdljxlw6uhvy93gyvglms39pgf9m7yqc00e0kvffdt9rks2uq5z92ugflz2,10234591920,
b1f9639c05e2cc80445079247d60179ff56e63a55376f5989b9c0f7024c4b329,2025-05-25T11:55:27.513000,sent,kaspa:qqrdljxlw6uhvy93gyvglms39pgf9m7yqc00e0kvffdt9rks2uq5z92ugflz2,10234591920,
b1f9639c05e2cc80445079247d60179ff56e63a55376f5989b9c0f7024c4b329,2025-05-25T11:55:27.513000,sent,kaspa:qqrdljxlw6uhvy93gyvglms39pgf9m7yqc00e0kvffdt9rks2uq5z92ugflz2,10234591920,
b1f9639c05e2cc80445079247d60179ff56e63a55376f5989b9c0f7024c4b329,2025-05-25T11:55:27.513000,sent,kaspa:qqrdljxlw6uhvy93gyvglms39pgf9m7yqc00e0kvffdt9rks2uq5z92ugflz2,10234591920,
