tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
5f1234e0f51c61738f6a9b4a50ff99c408ed8ce7b219355df5a08df581c9ce92,2023-04-07T17:51:53.267000,sent,kaspa:qp33fwjudjds4mwmsrmwwpgceqzqcmy9kmtraddzhs62eyc90sg7cnte9nrw2,10234141759,
5f1234e0f51c61738f6a9b4a50ff99c408ed8ce7b219355df5a08df581c9ce92,2023-04-07T17:51:53.267000,sent,kaspa:qz2d0zzeu9ase0q5ml8xs8mtjyjphgkxqzx9tuup2qz6r34rv7scxkm356lp5,229248700498,
5cd00b5b5c3347efc5671f58332e55771017f8a8945e94c40353b41d71f110bd,2023-04-07T16:50:20.138000,received,kaspa:qrr3ux7967eqvuchkc6u7skc6vs2qwyatmrut3u2r85vxppwjhu3c7qhpn308,239482852257,
