tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
2dbdaabf10601178ad75ce76659347bfb88fd0974f10826d0d1f68b79d5e0b4b,2023-12-18T09:20:06.259000,sent,kaspa:qp33fwjudjds4mwmsrmwwpgceqzqcmy9kmtraddzhs62eyc90sg7cnte9nrw2,324311016627,
2dbdaabf10601178ad75ce76659347bfb88fd0974f10826d0d1f68b79d5e0b4b,2023-12-18T09:20:06.259000,sent,kaspa:qp8a796vsdvmrlf6u4w5e5dp6ln8x00nzk67fu3kvs6g2mz4a2q96eg0jqr98,28404627377081,
dcb45c6e3edfe008139b3fa5500f598c2c3e6ce349942726a0c076fb263e6e89,2023-12-18T09:16:05.177000,received,kaspa:qz6cskeen9jvsg2rag5m4f3anderlah5w0yu4sk7pwckphx2k844wrnue9puq,28728938403708,
