tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
52c2903536e26555984adf4509f832195db7d0982f8fce3007717ea7e7adee0f,2025-01-13T11:32:01.217000,sent,kaspa:qqxur287wmpjs6k9e3uhgcrf7ppdn8uyxqmcfj74cvas2pyr2q4h5m5g4dw2z,500014794337,
eb67e3689ebdcf116cc662eb2a40055279d343b413f92a435a14f42d9c20ef12,2025-01-13T11:23:38.089000,received,kaspa:qztrn5yk9tv8hj9pvvhv4durm3yq80vsmgc4tvekuauuxm56h68r7n5604udu,6708376047,
eb67e3689ebdcf116cc662eb2a40055279d343b413f92a435a14f42d9c20ef12,2025-01-13T11:23:38.089000,received,kaspa:qqvd53dxu6k07qytxw6zg74mhqvng6plw89g2mq2k2aykp2mh2vcckdk7ursq,6708376047,
