tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
734273f59bbd856df2efe65a95b029975abcfe8b88483cdfee04573203078ca6,2023-11-10T20:14:58.415000,sent,kaspa:qp56gcda0egwl0s32seame7smtsntcm6q45fttwt3u5xvvrajxgxqhr0upc00,20000000000,
734273f59bbd856df2efe65a95b029975abcfe8b88483cdfee04573203078ca6,2023-11-10T20:14:58.415000,sent,kaspa:qrwewqyxzr4w5rjl9jfd92kdk238shuxqurlqgwlq7rp45ppmz7gstdw35fvq,7753707239,
c915213c91e362b2abc8ed0ad94f1b69ab493b2e374c9ba89a03d7f7e0cb2ec4,2023-11-10T18:47:32.591000,received,kaspa:qpk2rrr8l54vhr5a02yqm5ryhmhsnyz4tp3dhd9yll85pd0rh0yczwnw4w8ne,19326293239,
