tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
cb960f33e7fc9cad64c9e2cd7bc6a6b104643b734d7c7d64af2b4a453172fcb8,2023-12-07T06:42:48.299000,sent,kaspa:qp56gcda0egwl0s32seame7smtsntcm6q45fttwt3u5xvvrajxgxqhr0upc00,100000000000,
cb960f33e7fc9cad64c9e2cd7bc6a6b104643b734d7c7d64af2b4a453172fcb8,2023-12-07T06:42:48.299000,sent,kaspa:qrul34nmg3ls8xl72hy0jcm35j2nzgmg34fx4udxwq9xjzxuqfc26sgrp836y,4541000,
533e213a68c95a3ee596b1360569e32ec002c53a49e245fb22e62103b857e4c6,2023-12-05T15:11:08.404000,received,kaspa:qryf0d4900u79cn5dhv4xcf7regvv59l7ruu8s7p23w0yky9njjtus0rd26e5,56402240000,
