tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
ea826c4ad961f1dac72580b614c36618754704dc1bc8599d8dc66d7cbce7749d,2024-07-19T16:44:19.732000,sent,kaspa:qp56gcda0egwl0s32seame7smtsntcm6q45fttwt3u5xvvrajxgxqhr0upc00,50000000000,
ea826c4ad961f1dac72580b614c36618754704dc1bc8599d8dc66d7cbce7749d,2024-07-19T16:44:19.732000,sent,kaspa:qr4d6rlxeelqn7x7rwu6m366tvn87t64wttua0hvynkr5mggtzu7u27tq87aq,58797980000,
81659bb8c6a2d9733356ddb2169fb111bc0d3b47866408b13026967e1fbcac59,2024-07-15T18:38:29.611000,received,kaspa:qpjt0psvw8whxpczsuhr9kye3cptxqk4ad4h2chsmacdc4dgyhtw6ntj0gzfv,108797990000,
