tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
2dff011d744ef36c287b554ab08ce63e61a3c175390708a865a230279320ac6e,2024-01-18T22:58:07.132000,sent,kaspa:qpjunp39ssazf4rzfxxu0hd35xggfxn6lq0ls9u9q6peevzcmcv4xmv9q4njd,879999120000,
57f643187b23ed167d3bf5a1f316b5e9f243ad164bdb757b2c23e55210f4e114,2023-12-30T00:34:09.567000,sent,kaspa:qpjunp39ssazf4rzfxxu0hd35xggfxn6lq0ls9u9q6peevzcmcv4xmv9q4njd,422560428576,
f80c8a0643294422670e5a5ee4ef20d8e7b915cce040373b0ea80107f9072686,2023-12-26T09:43:51.851000,sent,kaspa:qpjunp39ssazf4rzfxxu0hd35xggfxn6lq0ls9u9q6peevzcmcv4xmv9q4njd,9695311629706,
465f187dd9b8cf38353adeda0537c15ad5fe59876e9694202f114c9e794bedae,2023-11-09T13:51:18.796000,sent,kaspa:qpzpfwcsqsxhxwup26r55fd0ghqlhyugz8cp6y3wxuddc02vcxtjg75pspnwz,100000000000000,MEXC
465f187dd9b8cf38353adeda0537c15ad5fe59876e9694202f114c9e794bedae,2023-11-09T13:51:18.796000,sent,kaspa:qpjunp39ssazf4rzfxxu0hd35xggfxn6lq0ls9u9q6peevzcmcv4xmv9q4njd,269772499812,
db731a952b4e4bddfde6e4c5e768578fd6e352b1ac879ef1273a72c4f0cb11d4,2023-11-09T13:44:32.300000,received,kaspa:qypf7yrfeat5crapq93zeg9g72p4phdrhpadv3uakvxjs74ls0z9xuqgf9v3lw5,696393635388,
7a19b7623805b2b7408ec28e2f4147ca389aa0b1c3354a1e5d6dcaa1260d4aa0,2023-11-09T13:11:33.695000,received,kaspa:qypf7yrfeat5crapq93zeg9g72p4phdrhpadv3uakvxjs74ls0z9xuqgf9v3lw5,110180842020,
25c259cfc5bc87b76ff44fab5eea89679b837686fe4d32336b525a4feb4a36e1,2023-11-09T12:56:56.838000,sent,kaspa:qpjunp39ssazf4rzfxxu0hd35xggfxn6lq0ls9u9q6peevzcmcv4xmv9q4njd,90060736255596,
a003db29e46dadd24e867dd78114138caaf0ae2de76ca328b7c4571b36820f47,2023-11-09T12:47:29.062000,received,kaspa:qqwvnkp47wsj6n4hkdlgj8dsauyx0xvefunnwvvsmpq2udd0ka8ckmpuqw3k5,421000000000,
a003db29e46dadd24e867dd78114138caaf0ae2de76ca328b7c4571b36820f47,2023-11-09T12:47:29.062000,received,kaspa:qqwvnkp47wsj6n4hkdlgj8dsauyx0xvefunnwvvsmpq2udd0ka8ckmpuqw3k5,421000000000,
5d5f393292e4cf9035edfc38c888546baa2df819873875bc36dcc5b024509a71,2023-11-09T12:28:32.002000,received,kaspa:qypf7yrfeat5crapq93zeg9g72p4phdrhpadv3uakvxjs74ls0z9xuqgf9v3lw5,16902482592,
5d5f393292e4cf9035edfc38c888546baa2df819873875bc36dcc5b024509a71,2023-11-09T12:28:32.002000,received,kaspa:qypf7yrfeat5crapq93zeg9g72p4phdrhpadv3uakvxjs74ls0z9xuqgf9v3lw5,16902482592,
2d335c618fd0d659d1453015779fd90d955c64b9a8470879167f1758ce87c13b,2023-11-09T12:15:18.885000,received,kaspa:qqwvnkp47wsj6n4hkdlgj8dsauyx0xvefunnwvvsmpq2udd0ka8ckmpuqw3k5,10000000000,
