tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
c1b4bb1176e8b22a9ef21060ccbf6da7fa55db09f288cbebf8f6ab39469ced24,2023-04-11T13:46:49.302000,sent,kaspa:qyp3rm5fprua4d8tgeuggxsxsp7sxn332xe9y02eezwvyftss8ct9wqts9fq8n8,500000000,
c1b4bb1176e8b22a9ef21060ccbf6da7fa55db09f288cbebf8f6ab39469ced24,2023-04-11T13:46:49.302000,sent,kaspa:qpg9quw8xv4zeztkc788n63qma932xp9920cteeg87r7kp395r4uk42ew6327,499987920,
6974a890ac1a5b18c7c4d24addb9ba248e1e5b1e3bd0e5cc6d5cda024c3dbaa1,2023-04-11T13:43:55.885000,received,kaspa:qyp3rm5fprua4d8tgeuggxsxsp7sxn332xe9y02eezwvyftss8ct9wqts9fq8n8,999990000,
