tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
1cf3a8b148b32283e1d7cbd2565857cfc6ee0e9b1eb18d402284f1acdd48a76f,2023-04-17T00:31:01.856000,sent,kaspa:qp33fwjudjds4mwmsrmwwpgceqzqcmy9kmtraddzhs62eyc90sg7cnte9nrw2,11040704613,
1cf3a8b148b32283e1d7cbd2565857cfc6ee0e9b1eb18d402284f1acdd48a76f,2023-04-17T00:31:01.856000,sent,kaspa:qr4dg2hjh5cd07ffkgzudrexhwkmpw5xgudd92g64znmxav8q3282crwkqal4,181821793980,
c466145b848dc59d6045d9ae939319025fe197a7a1635a74238715eabd4fd879,2023-04-16T23:19:50.687000,received,kaspa:qzucuk9vfpklzmaagkgtky0ah3gdahhg3rg4exdq7vuuc2d3tkhxc8vfnqpma,192862508593,
