tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
10b2bbc907efb97bf4b151a4ca07e797a0eb913da0dc558de94604dc46c0fa1b,2023-03-13T22:37:50.552000,sent,kaspa:qpym07pjhectrggku4sstaf2zd8dmhhn2rl0fk8um7fcqcex9jrw59ssnsvj9,9990000000000,
10b2bbc907efb97bf4b151a4ca07e797a0eb913da0dc558de94604dc46c0fa1b,2023-03-13T22:37:50.552000,sent,kaspa:qz56g0h5kz9vxzxclm7c09dwynfgfdv3ljmzslgr3vt32pgw7fgjxwqseqqce,90166061995862,
3025880f2f137a24b34f6b92a48878a5d38d0427ea5806c1a15844996b8cd5ef,2023-03-02T12:29:58.723000,received,kaspa:qqk0j4a3m0y3tf7aeapgn45vhfz9hw3wushku8tawmadns54s69eq4mw3rmc8,100156061997931,
10718a09c1380d5e3bb2b2c9b8b69ddbdfde2a2265cf0a50dcac01a6253fa9e7,2022-09-13T10:18:50.606000,sent,kaspa:qqzu2pvypz6nlwnnmhfkktd78cra6nn3ywzyunqcwrlxx8twzmlwsptkn0j7a,400000000000000,
10718a09c1380d5e3bb2b2c9b8b69ddbdfde2a2265cf0a50dcac01a6253fa9e7,2022-09-13T10:18:50.606000,sent,kaspa:qrjdlwaxn02zsyj3q3s6rneer26e4ursj754an4hsgvfhh7w25fwqyuhmmzjr,699962264,
1a012bec754921299a996f36ee9eafc30181407fd0a953d3e1dd2554a49bd51e,2022-09-13T10:16:04.372000,received,kaspa:qqhuy37fhrg8xlgkmqmeywwle6eg4lct5up28wnzpryz7tnm9nntq97hun69q,23000099987805,
1a012bec754921299a996f36ee9eafc30181407fd0a953d3e1dd2554a49bd51e,2022-09-13T10:16:04.372000,received,kaspa:qqhuy37fhrg8xlgkmqmeywwle6eg4lct5up28wnzpryz7tnm9nntq97hun69q,23000099987805,
1a012bec754921299a996f36ee9eafc30181407fd0a953d3e1dd2554a49bd51e,2022-09-13T10:16:04.372000,received,kaspa:qqhuy37fhrg8xlgkmqmeywwle6eg4lct5up28wnzpryz7tnm9nntq97hun69q,23000099987805,
1a012bec754921299a996f36ee9eafc30181407fd0a953d3e1dd2554a49bd51e,2022-09-13T10:16:04.372000,received,kaspa:qqh7zfrj8jewy4j9tu283qevsaevlea6jpw87mwqwd7ku3acxvm7cwu3gleer,23000099987805,
1a012bec754921299a996f36ee9eafc30181407fd0a953d3e1dd2554a49bd51e,2022-09-13T10:16:04.372000,received,kaspa:qr93z33hw3z5njg87p698e89dw7cest0m22q85wyxsgplnjqvj9v2ues53mkv,23000099987805,
1a012bec754921299a996f36ee9eafc30181407fd0a953d3e1dd2554a49bd51e,2022-09-13T10:16:04.372000,received,kaspa:qr93z33hw3z5njg87p698e89dw7cest0m22q85wyxsgplnjqvj9v2ues53mkv,23000099987805,
1a012bec754921299a996f36ee9eafc30181407fd0a953d3e1dd2554a49bd51e,2022-09-13T10:16:04.372000,received,kaspa:qr93z33hw3z5njg87p698e89dw7cest0m22q85wyxsgplnjqvj9v2ues53mkv,23000099987805,
