tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
1d99d5e645d940542574f332def069777908c314ec1e1f6227ef9fca31915fa4,2023-04-16T12:24:49.257000,sent,kaspa:qz3h6ydvqmtxe327tsdlksme6xuy65luapc32r0vdck78d3lpyqxgxp6mz5ty,200000000000,
1d99d5e645d940542574f332def069777908c314ec1e1f6227ef9fca31915fa4,2023-04-16T12:24:49.257000,sent,kaspa:qpu77ve6qnu7ams0l5tkvq60mluz6ec8tztkdwylw6a5agd5vvm5g0ah2jpqt,11999104980000,
2d3a6088f485d73653f666e75a7bdd4cc4f4301b19c82b3e08ac8cada522f253,2023-04-13T09:32:54.003000,received,kaspa:qq0du9v64au4k56d2a8kp7jkc2gsxgshwd36g0m7urm2m8th6x3mssmaw9jla,12199104990000,
