tx_id,timestamp,direction,peer_address,amount_sompi,cex_label
e83a5253b33ced36a284e7bc8360795748d05db0e8349af68b3894ad52b6c524,2023-07-17T00:08:20.739000,sent,kaspa:qz3h6ydvqmtxe327tsdlksme6xuy65luapc32r0vdck78d3lpyqxgxp6mz5ty,5000091949766,
14146600afd6f9ce08d83dbabe8c9472d967c8608ebe101ee42749011694db2d,2023-07-12T10:49:58.604000,sent,kaspa:qz3h6ydvqmtxe327tsdlksme6xuy65luapc32r0vdck78d3lpyqxgxp6mz5ty,5000000000000,
14146600afd6f9ce08d83dbabe8c9472d967c8608ebe101ee42749011694db2d,2023-07-12T10:49:58.604000,sent,kaspa:qpvm6upvwy3h8ehplzjmtgyyrhg4n2663f529tpjrs5ut7sztdlwsfs5xs8re,1404164930000,
aafb76fbcbc917e720d74a030c7bae8ede8f425a36a447e438dd8c7d6f35ccb5,2023-03-29T05:41:07.195000,received,kaspa:qqetp7ct8kqss99fxmymyz5t3fezppxp0t58wl6pawp27elqd46uudme00cl0,1857392000000,
b7330fb0ef11f71714c3c0a3c2eb9537cfd7eac4b133e9c3525504ff4c4ac305,2023-03-20T01:46:03.643000,received,kaspa:qpzpfwcsqsxhxwup26r55fd0ghqlhyugz8cp6y3wxuddc02vcxtjg75pspnwz,225635000000,MEXC
